"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","peer26",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-stat-1th-cache_off-lsfs-peer26.dstat.csv",,,,"Date:","29 Nov 2022 22:51:47 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
29-11 22:51:47,6.228,1.537,92.110,0.125,0,47967.312,3059038.622,767729664,13121323008,1017974784,1233997824,0,0,
29-11 22:51:48,0.670,0.503,98.660,0.168,0,0,0,767737856,13121282048,1017974784,1233993728,0,0,
29-11 22:51:49,2.349,1.510,95.805,0.336,0,0,352256,768286720,13120733184,1017974784,1233993728,0,0,
29-11 22:51:50,1.843,1.173,96.985,0,0,0,0,776204288,13112786944,1017974784,1233989632,0,0,
29-11 22:51:51,0.672,0.168,99.160,0,0,0,32768,775950336,13112827904,1017974784,1233997824,0,0,
29-11 22:51:52,2.504,1.336,96.160,0,0,0,0,783593472,13104889856,1017974784,1233997824,0,0,
29-11 22:51:53,1.008,0,98.992,0,0,0,0,783589376,13104889856,1017974784,1234001920,0,0,
29-11 22:51:54,0.671,0.671,98.490,0.168,0,0,270336,783847424,13104631808,1017974784,1234001920,0,0,
29-11 22:51:55,1.005,0.838,98.157,0,0,0,0,783863808,13104615424,1017974784,1234001920,0,0,
29-11 22:51:56,0.671,0.503,98.826,0,0,0,40960,783831040,13104648192,1017974784,1234001920,0,0,
29-11 22:51:57,0.839,0.503,98.658,0,0,0,0,785383424,13103091712,1017974784,1234006016,0,0,
29-11 22:51:58,2.017,1.513,96.303,0.168,0,0,57344,792502272,13095718912,1017982976,1234001920,0,0,
29-11 22:51:59,2.521,1.345,96.134,0,0,0,0,799617024,13088595968,1017982976,1234006016,0,0,
29-11 22:52:00,1.003,0.669,98.161,0.167,0,0,221184,799297536,13088604160,1017982976,1234010112,0,0,
29-11 22:52:01,0.337,0.337,99.327,0,0,0,0,799293440,13088604160,1017982976,1234014208,0,0,
29-11 22:52:02,1.340,0.335,98.325,0,0,0,24576,799289344,13088604160,1017982976,1234018304,0,0,
29-11 22:52:03,0.672,0.336,98.824,0.168,0,0,65536,799531008,13088362496,1017982976,1234018304,0,0,
29-11 22:52:04,1.005,0.335,98.660,0,0,0,0,799531008,13088346112,1017982976,1234018304,0,0,
29-11 22:52:05,2.517,1.342,95.973,0.168,0,0,196608,806731776,13080879104,1017991168,1234026496,0,0,
29-11 22:52:06,0.672,0.336,98.992,0,0,0,0,806723584,13080887296,1017991168,1234022400,0,0,
29-11 22:52:07,3.311,1.159,95.364,0.166,0,0,557056,813776896,13073596416,1017991168,1234026496,0,0,
29-11 22:52:08,1.171,0.836,97.993,0,0,0,0,814813184,13072539648,1017991168,1234026496,0,0,
29-11 22:52:09,1.014,0.845,98.142,0,0,0,0,813006848,13074345984,1017991168,1234026496,0,0,
29-11 22:52:10,0.840,0.168,98.824,0.168,0,0,237568,813006848,13074345984,1017991168,1234026496,0,0,
29-11 22:52:11,0.672,0.504,98.487,0.336,0,0,122880,812707840,13074644992,1017995264,1234022400,0,0,
29-11 22:52:12,8.819,2.829,88.353,0,0,0,409600,813744128,13073539072,1017995264,1234067456,0,0,
29-11 22:52:13,14.358,2.872,82.770,0,0,0,0,814424064,13072699392,1017995264,1234100224,0,0,
