"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","peer27",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-seq-write-1th-128k-smart-8k-lsfs-peer27.dstat.csv",,,,"Date:","19 Nov 2022 07:27:15 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
19-11 07:27:15,8.859,2.309,88.620,0.212,0,92456.856,5732433.788,719560704,13276790784,844296192,1358004224,0,0,
19-11 07:27:16,0.505,0.673,98.822,0,0,0,0,719540224,13276790784,844296192,1358004224,0,0,
19-11 07:27:17,1.678,0.671,97.651,0,0,0,0,719794176,13276524544,844296192,1358016512,0,0,
19-11 07:27:18,4.355,1.843,93.802,0,0,0,8192,728059904,13267963904,844296192,1358008320,0,0,
19-11 07:27:19,1.167,0.667,98.167,0,0,0,0,728064000,13267955712,844296192,1358012416,0,0,
19-11 07:27:20,1.173,0.670,98.157,0,0,0,0,728064000,13267955712,844296192,1358012416,0,0,
19-11 07:27:21,1.002,0.835,97.663,0.501,0,0,319488,727547904,13268471808,844304384,1358004224,0,0,
19-11 07:27:22,1.510,0.671,97.819,0,0,0,0,727015424,13268996096,844304384,1358012416,0,0,
19-11 07:27:23,0.839,0.503,98.658,0,0,0,491520,727015424,13268996096,844304384,1358012416,0,0,
19-11 07:27:24,1.849,0.672,97.479,0,0,0,0,727011328,13268996096,844304384,1358016512,0,0,
19-11 07:27:25,0.507,0.338,99.155,0,0,0,0,727011328,13268996096,844304384,1358016512,0,0,
19-11 07:27:26,2.662,1.830,95.341,0.166,0,0,172032,735129600,13260582912,844304384,1358016512,0,0,
19-11 07:27:27,1.839,1.338,96.488,0.334,0,0,65536,736931840,13258768384,844304384,1358028800,0,0,
19-11 07:27:28,2.848,0.838,96.315,0,0,0,49152,734613504,13261090816,844304384,1358024704,0,0,
