"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client1",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-seq-write-1th-128k-dynamic-4k-lsfs-client1.dstat.csv",,,,"Date:","08 Oct 2022 00:24:55 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
08-10 00:24:55,3.224,1.140,94.157,1.478,0,13763.963,176864.274,1449037824,14037004288,29868032,823853056,0,0,
08-10 00:24:56,9.256,3.306,79.835,7.603,0,131072,44101632,1471160320,13968871424,29896704,868474880,0,0,
08-10 00:24:57,12.111,2.128,60.393,25.368,0,712704,335872,1474015232,14154297344,1429504,717115392,0,0,
08-10 00:24:58,23.625,0.162,61.974,14.239,0,1839104,49152,1474760704,14151733248,2269184,718135296,0,0,
08-10 00:24:59,4.508,1.836,86.311,7.346,0,9220096,94208,1477963776,14139572224,3067904,726294528,0,0,
08-10 00:25:00,6.645,1.661,86.213,5.482,0,4476928,53248,1475063808,14137995264,3997696,729817088,0,0,
08-10 00:25:01,6.788,1.490,86.258,5.464,0,700416,65536,1474117632,14138073088,4689920,729989120,0,0,
08-10 00:25:02,7.096,1.815,87.624,3.465,0,884736,106496,1474134016,14136909824,5582848,729989120,0,0,
08-10 00:25:03,5.324,1.664,91.514,1.498,0,0,49152,1473769472,14137077760,5582848,730128384,0,0,
08-10 00:25:04,13.742,5.132,73.675,7.450,0,1077248,94208,1471586304,14138109952,5693440,731107328,0,0,
08-10 00:25:05,6.958,2.751,88.835,1.456,0,245760,49152,1472806912,14136258560,5693440,731406336,0,0,
08-10 00:25:06,9.340,2.093,83.736,4.831,0,1327104,57344,1472163840,14135726080,7020544,731217920,0,0,
08-10 00:25:07,11.870,1.951,84.390,1.789,0,0,86016,1471995904,14135586816,7028736,731357184,0,0,
08-10 00:25:08,7.329,1.303,89.577,1.792,0,45056,28672,1472831488,14134648832,7065600,731324416,0,0,
08-10 00:25:09,6.931,1.650,82.838,8.581,0,2732032,77824,1473966080,14130962432,7540736,733315072,0,0,
08-10 00:25:10,7.329,1.629,89.577,1.466,0,73728,28672,1474056192,14130479104,7602176,733646848,0,0,
