"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","peer7",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-seq-write-1th-128k-smart-4k-lsfs-peer7.dstat.csv",,,,"Date:","15 Nov 2022 22:32:04 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
15-11 22:32:04,10.241,2.381,87.193,0.185,0,69956.413,5762950.360,602222592,14649192448,541282304,545792000,0,0,
15-11 22:32:05,0.669,0.334,98.997,0,0,0,0,602357760,14648868864,541282304,545792000,0,0,
15-11 22:32:06,1.852,0.842,97.306,0,0,0,0,605442048,14645776384,541282304,545800192,0,0,
15-11 22:32:07,1.510,1.007,97.315,0.168,0,0,212992,609378304,14641496064,541294592,545796096,0,0,
15-11 22:32:08,0.673,0.337,98.990,0,0,0,32768,609374208,14641496064,541294592,545800192,0,0,
15-11 22:32:09,1.008,1.513,97.311,0.168,0,0,65536,611639296,14639230976,541310976,545783808,0,0,
15-11 22:32:10,2.170,0.501,97.162,0.167,0,0,73728,617472000,14633099264,541319168,545800192,0,0,
15-11 22:32:11,2.341,0.669,96.990,0,0,0,0,617713664,14632857600,541319168,545800192,0,0,
15-11 22:32:12,0.671,0.671,98.490,0.168,0,0,172032,617984000,14632583168,541323264,545800192,0,0,
15-11 22:32:13,0.672,0.336,98.992,0,0,0,24576,617963520,14632599552,541323264,545804288,0,0,
15-11 22:32:14,1.523,0.169,98.308,0,0,0,0,617963520,14632599552,541323264,545804288,0,0,
15-11 22:32:15,1.003,0.502,98.328,0.167,0,0,65536,617951232,14632599552,541331456,545808384,0,0,
15-11 22:32:16,1.508,0.503,97.990,0,0,0,0,619241472,14631301120,541331456,545816576,0,0,
15-11 22:32:17,3.661,1.997,94.343,0,0,0,0,624697344,14625488896,541339648,545808384,0,0,
