"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client1",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-create-1th-cache_on-60000-lsfs-client1.dstat.csv",,,,"Date:","08 Oct 2022 13:33:52 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
08-10 13:33:52,3.269,1.153,94.095,1.483,0,14578.206,176668.322,1455796224,14021697536,28200960,834383872,0,0,
08-10 13:33:53,10.561,3.960,81.353,4.125,0,212992,262144,1479970816,13943017472,28213248,887296000,0,0,
08-10 13:33:54,13.443,5.574,80.328,0.656,0,0,12288,1479671808,13943136256,28213248,887296000,0,0,
08-10 13:33:55,9.182,2.003,71.119,17.696,0,40960,29224960,1480650752,13941989376,28213248,887349248,0,0,
08-10 13:33:56,5.184,2.341,65.217,27.258,0,0,23261184,1482186752,14102532096,688128,753176576,0,0,
08-10 13:33:57,37.598,0.780,37.441,24.181,0,2195456,122880,1483374592,14123548672,2383872,737292288,0,0,
08-10 13:33:58,4.992,1.165,88.686,5.158,0,503808,53248,1484361728,14121992192,2396160,737816576,0,0,
08-10 13:33:59,13.912,4.746,75.941,5.401,0,696320,114688,1484247040,14121385984,3006464,737828864,0,0,
08-10 13:34:00,11.960,6.478,75.914,5.648,0,10452992,28672,1481199616,14114103296,3928064,747151360,0,0,
08-10 13:34:01,11.716,4.620,82.343,1.320,0,0,53248,1480904704,14113972224,3928064,747446272,0,0,
08-10 13:34:02,11.589,5.298,78.477,4.636,0,589824,81920,1481490432,14112817152,4521984,747290624,0,0,
08-10 13:34:03,9.950,5.141,83.416,1.493,0,0,49152,1481326592,14112718848,4521984,747454464,0,0,
08-10 13:34:04,13.233,7.705,69.682,9.380,0,1921024,45056,1481289728,14110298112,5701632,748019712,0,0,
08-10 13:34:05,12.356,4.942,79.736,2.965,0,266240,98304,1481412608,14109278208,5722112,748453888,0,0,
08-10 13:34:06,11.960,5.482,78.073,4.485,0,3342336,57344,1482477568,14105018368,6893568,750317568,0,0,
08-10 13:34:07,11.279,4.545,82.155,2.020,0,163840,73728,1483255808,14103531520,6901760,750792704,0,0,
08-10 13:34:08,11.736,5.289,81.157,1.818,0,24576,57344,1483259904,14103375872,6909952,750809088,0,0,
08-10 13:34:09,11.853,6.177,77.129,4.841,0,2576384,81920,1484193792,14099890176,7385088,752644096,0,0,
08-10 13:34:10,10.906,4.698,83.893,0.503,0,8192,8192,1483673600,14099943424,7389184,752926720,0,0,
08-10 13:34:11,10.909,6.281,80.331,2.479,0,851968,73728,1484218368,14098239488,7393280,753827840,0,0,
08-10 13:34:12,10.379,5.272,83.690,0.659,0,0,57344,1484206080,14098100224,7401472,753766400,0,0,
08-10 13:34:13,12.235,5.220,79.772,2.773,0,0,77824,1484169216,14097862656,7401472,753778688,0,0,
08-10 13:34:14,11.706,7.692,79.431,1.171,0,86016,12288,1484402688,14097424384,7421952,753836032,0,0,
08-10 13:34:15,11.443,4.643,79.934,3.980,0,20480,126976,1483956224,14097543168,7438336,753860608,0,0,
08-10 13:34:16,12.418,4.412,82.353,0.817,0,0,28672,1483915264,14097420288,7438336,753860608,0,0,
08-10 13:34:17,12.623,5.574,78.361,3.443,0,0,122880,1483882496,14097264640,7446528,753864704,0,0,
